timestamp,location_name,area_name,camera_id,camera_type,network_name,ip_address,crowd_count,threat_status,density_level,session_duration,connection_status,reconnect_attempts
2026-05-14T17:57:13.009175,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:07:42.932370,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:07:43.710253,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:07:44.409173,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:07:48.984559,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:07:54.791564,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:08:29.289180,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:29.296148,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:34.298317,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:08:34.473935,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:34.481246,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:37.811920,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:08:39.572056,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:08:42.749074,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:44.048669,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:08:44.207160,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:44.701567,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:49.858942,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:51.123988,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:08:52.215205,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:08:56.448668,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:09:00.911528,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:09:01.247932,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:09:01.595707,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:09:06.195368,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:09:06.373545,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:16:53.091963,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:16:58.657760,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:16:59.297312,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:17:06.451059,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:17:22.177631,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:17:22.184861,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
